humanitarian_needs,displaced_persons,climate_disasters,conflict,iso3,year
11482424.9059405,2982918,3,1,AFG,1998
8902590.84516418,2860315,4,1,AFG,1999
8322323.74626116,4386242,5,1,AFG,2000
18563988.3898863,5040545,4,1,AFG,2001
16369494.9840551,3202137,12,0,AFG,2002
15887258.3070276,2346616,8,1,AFG,2003
5929833.17315546,2590992,2,1,AFG,2004
5990232.55379798,2322667,11,1,AFG,2005
14676876.0414218,2251779,10,1,AFG,2006
4514364.77317475,3227450,7,1,AFG,2007
10692492.0856111,3086963,4,1,AFG,2008
5391501.57396596,3214649,3,1,AFG,2009
8659795.0474568,3443707,2,1,AFG,2010
14170851.4939294,3151169,4,1,AFG,2011
15880009.7163321,3134734,7,1,AFG,2012
24378385.7748866,3263053,4,1,AFG,2013
30486333.6306292,3487075,1.70065546035767,0.991012513637543,AFG,2014
27347432.3615842,4099462,1.94089269638062,0.979110419750214,AFG,2015
25480722.0661019,4668070,2.80700135231018,0.470199435949326,AFG,2016
19005328.7582274,4795330,2.92346930503845,0.730674922466278,AFG,2017
19434334.7428177,5098267,1.7082827091217,0.641635954380035,AFG,2018
21354381.4078354,5531993,1.48873221874237,0.964528679847717,AFG,2019
19952237.0801973,5719935,2.07278513908386,0.915587663650513,AFG,2020
27549288.3790192,6433473,1.55991840362549,0.719794273376465,AFG,2021
63566659.793728,9210170,1.6309620141983,0.721170961856842,AFG,2022
11482424.9059405,2984480,3,1,AFG-TKM,1998
8902590.84516418,2861366,4,1,AFG-TKM,1999
8322323.74626116,4386556,5,1,AFG-TKM,2000
19521583.3755707,5040886,4,1,AFG-TKM,2001
16369494.9840551,3203058,12,0,AFG-TKM,2002
15887258.3070276,2347611,8,1,AFG-TKM,2003
5929833.17315546,2591987,2,1,AFG-TKM,2004
5990232.55379798,2323655,11,1,AFG-TKM,2005
14676876.0414218,2252614,10,1,AFG-TKM,2006
4514364.77317475,3228251,7,1,AFG-TKM,2007
10692492.0856111,3087808,4,1,AFG-TKM,2008
5502806.30916681,3215460,3,1,AFG-TKM,2009
8770802.79508947,3444477,2,1,AFG-TKM,2010
14170851.4939294,3151950,4,1,AFG-TKM,2011
16580369.4423721,3135567,7,1,AFG-TKM,2012
25513383.7038866,3263872,4,1,AFG-TKM,2013
31004211.4416092,3488288,1.65756630897522,0.991012513637543,AFG-TKM,2014
28106356.7115842,4101113,2.36291313171387,0.979110419750214,AFG-TKM,2015
25794980.4027686,4669510,2.99560618400574,0.470199435949326,AFG-TKM,2016
21771309.7582274,4796810,3.20130014419556,0.730674922466278,AFG-TKM,2017
22163969.7428177,5099988,2.02542340755463,0.641635954380035,AFG-TKM,2018
23993474.4078354,5533047,1.76258552074432,0.964528679847717,AFG-TKM,2019
21536649.2351973,5721018,2.50636625289917,0.915587663650513,AFG-TKM,2020
30760305.2990192,6434758,1.80210757255554,0.719794273376465,AFG-TKM,2021
68631503.241228,9213268,1.86430811882019,0.721170961856842,AFG-TKM,2022
9633025.18780436,319420,1,1,AGO,1998
4877996.21776019,353472,2,1,AGO,1999
8057829.62797197,696753,5,1,AGO,2000
8192004.96111584,682464,5,1,AGO,2001
8379329.38998046,638415,1,1,AGO,2002
9989760.92645548,341284,2,0,AGO,2003
12529002.0133406,238382,5,1,AGO,2004
4480048.95214389,224147,1,0,AGO,2005
1634861.45009697,208059,3,0,AGO,2006
4505407.06640769,186925,4,1,AGO,2007
1019916.91270697,172108,2,0,AGO,2008
1205735.33847383,141702,5,1,AGO,2009
27489.1211018856,135561,3,0,AGO,2010
161744,129430,4,0,AGO,2011
2963984.0671684,20411,1,0,AGO,2012
8739878.0735,11716,1,0,AGO,2013
4049240.008,11186,1.11192512512207,0.172298982739449,AGO,2014
4670026.92633333,15106,1.23079633712769,0.097721666097641,AGO,2015
4277602.52854805,13155,1.65297508239746,0.00169653457123786,AGO,2016
7372757.97077778,16111,1.17939400672913,0.0202423743903637,AGO,2017
5407602.26832727,17147,1.39362895488739,0.0348562560975552,AGO,2018
5844966.05986666,18948,1.8872184753418,0.0120485797524452,AGO,2019
4110025.47642289,20598,1.57383441925049,0.0854755342006683,AGO,2020
2682063.10800232,24095,1.32672989368439,0.458203703165054,AGO,2021
3379056.44778444,28274,1.34800231456757,0.433211833238602,AGO,2022
541077.877464736,5353,0,0,ALB,1998
3913861.75762197,6286,0,0,ALB,1999
0,9618,0,0,ALB,2000
0,11601,0,0,ALB,2001
0,15744,3,0,ALB,2002
117911.390054592,14908,0,0,ALB,2003
0,13793,2,0,ALB,2004
0,15290,2,0,ALB,2005
0,16358,0,0,ALB,2006
18361.820199778,16980,2,0,ALB,2007
56697.1570579516,16821,0,0,ALB,2008
0,17293,1,0,ALB,2009
0,16121,1,0,ALB,2010
0,15745,0,0,ALB,2011
33935.7866344606,16291,1,0,ALB,2012
693159,19875,0,0,ALB,2013
1031161.5,25254,0.685022592544556,0.587403416633606,ALB,2014
1352077.84532523,52559,0.581148505210877,0.72681587934494,ALB,2015
1104820.91256647,34820,0.671900749206543,0.816718101501465,ALB,2016
3219144.21169239,30929,1.22190022468567,0.889172852039337,ALB,2017
2777828.97922467,34583,1.73361587524414,0.939434468746185,ALB,2018
3689723.64146032,34034,1.7491934299469,0.822282016277313,ALB,2019
9877159.86254564,33151,1.09179401397705,0.870122313499451,ALB,2020
2500779.21680478,42178,0.645802617073059,0.611037254333496,ALB,2021
2571375.21984732,55253,0.640862464904785,0.600062906742096,ALB,2022
541077.877464736,5526,2,0,ALB-GRC,1998
3913861.75762197,6449,0,0,ALB-GRC,1999
0,9767,5,0,ALB-GRC,2000
0,11743,2,0,ALB-GRC,2001
0,16080,8,0,ALB-GRC,2002
117911.390054592,15213,3,0,ALB-GRC,2003
0,14046,4,0,ALB-GRC,2004
0,15666,2,0,ALB-GRC,2005
0,16474,3,0,ALB-GRC,2006
18361.820199778,17082,6,0,ALB-GRC,2007
56697.1570579516,16903,0,0,ALB-GRC,2008
0,17375,3,0,ALB-GRC,2009
0,16209,2,0,ALB-GRC,2010
0,15837,0,0,ALB-GRC,2011
33935.7866344606,16466,3,0,ALB-GRC,2012
693159,20063,0,0,ALB-GRC,2013
1031161.5,25421,1.56028592586517,0.587403416633606,ALB-GRC,2014
30544164.7008644,52735,1.42192327976227,0.72681587934494,ALB-GRC,2015
144078872.264463,34997,2.29440915584564,0.816718101501465,ALB-GRC,2016
157685852.387061,31130,2.02641618251801,0.889172852039337,ALB-GRC,2017
90970241.1981953,34818,4.17853736877441,0.939434468746185,ALB-GRC,2018
49147869.5462115,34262,2.22519993782043,0.822282016277313,ALB-GRC,2019
40392827.9187326,33363,2.28585648536682,0.870122313499451,ALB-GRC,2020
23611044.7753329,42436,1.0972295999527,0.611037254333496,ALB-GRC,2021
13054719.5724002,55572,1.07864034175873,0.600062906742096,ALB-GRC,2022
18361.820199778,33985,3,0,ALB-MNE,2007
56697.1570579516,18281,0,0,ALB-MNE,2008
0,20044,2,0,ALB-MNE,2009
0,19545,3,0,ALB-MNE,2010
0,19744,0,0,ALB-MNE,2011
156622.883622154,20714,2,0,ALB-MNE,2012
693159,20994,0,0,ALB-MNE,2013
1031161.5,27128,1.68926823139191,0.587403416633606,ALB-MNE,2014
1352077.84532523,56220,2.38116359710693,0.72681587934494,ALB-MNE,2015
1104820.91256647,36665,1.53027153015137,0.816718101501465,ALB-MNE,2016
3219144.21169239,32403,2.36227011680603,0.889172852039337,ALB-MNE,2017
2777828.97922467,35931,2.95668315887451,0.939434468746185,ALB-MNE,2018
3785787.53400382,35299,3.5075409412384,0.822282016277313,ALB-MNE,2019
10513396.6423831,34315,3.00051414966583,0.870122313499451,ALB-MNE,2020
3373153.70430478,43610,1.95466387271881,0.611037254333496,ALB-MNE,2021
3594543.52944732,56814,1.91776812076569,0.600062906742096,ALB-MNE,2022
0,5,0,0,ARE,1998
0,5,0,0,ARE,1999
0,25,0,0,ARE,2000
0,47,0,0,ARE,2001
0,65,0,0,ARE,2002
0,38,0,0,ARE,2003
0,74,0,0,ARE,2004
0,46,0,0,ARE,2005
0,270,0,0,ARE,2006
0,315,0,0,ARE,2007
70282.5,263,0,0,ARE,2008
0,433,0,0,ARE,2009
0,442,0,0,ARE,2010
0,490,0,0,ARE,2011
5059,593,0,0,ARE,2012
14670,125,0,0,ARE,2013
0,152,0.383337259292603,0.176092565059662,ARE,2014
0,194,0.309802293777466,0.052632812410593,ARE,2015
2367751.29,263,-0.0494046211242676,0.0761070102453232,ARE,2016
1067483.93666667,344,0.0609798431396484,0.172858774662018,ARE,2017
1649576.52,441,0.173031091690063,0.109635293483734,ARE,2018
0,336,0.450114369392395,0.110682755708694,ARE,2019
0,362,-0.0919427871704102,0.0948335155844688,ARE,2020
0,375,0.0593222379684448,0.1466965675354,ARE,2021
67804,786,0.0668946504592896,0.144807130098343,ARE,2022
0,367,0,0,ARE-SAU,1998
0,238,0,0,ARE-SAU,1999
0,143,2,0,ARE-SAU,2000
0,223,1,0,ARE-SAU,2001
0,274,1,0,ARE-SAU,2002
0,369,2,0,ARE-SAU,2003
0,369,1,0,ARE-SAU,2004
0,257,2,0,ARE-SAU,2005
0,921,0,0,ARE-SAU,2006
0,1082,0,0,ARE-SAU,2007
70282.5,996,0,0,ARE-SAU,2008
0,1105,1,0,ARE-SAU,2009
0,1176,2,0,ARE-SAU,2010
0,1326,1,0,ARE-SAU,2011
5059,1545,1,0,ARE-SAU,2012
14670,892,2,0,ARE-SAU,2013
0,1148,1.10163331031799,0.488858580589294,ARE-SAU,2014
0,1441,1.29891663789749,0.677832543849945,ARE-SAU,2015
10622675.31,2187,0.284595370292664,0.637127995491028,ARE-SAU,2016
2697372.45333333,2810,0.777591109275818,0.567164957523346,ARE-SAU,2017
5275121.14,3369,0.796683192253113,0.500305473804474,ARE-SAU,2018
9776858.47,3467,1.22692465782166,0.694849014282227,ARE-SAU,2019
1926352.092,3614,0.807897210121155,0.789230048656464,ARE-SAU,2020
2988703.56,4083,0.62813663482666,0.599555552005768,ARE-SAU,2021
9890793.28,5259,0.667343139648438,0.613383948802948,ARE-SAU,2022
25166.4129053365,140,2,0,ARG,1998
0,585,1,0,ARG,1999
0,2167,8,0,ARG,2000
0,2110,7,0,ARG,2001
0,2095,3,0,ARG,2002
62390.908753296,1902,4,0,ARG,2003
0,1289,3,0,ARG,2004
0,1135,1,0,ARG,2005
0,1064,1,0,ARG,2006
0,1281,3,0,ARG,2007
0,1178,1,0,ARG,2008
0,758,5,0,ARG,2009
0,637,1,0,ARG,2010
0,560,0,0,ARG,2011
993012.993,476,3,0,ARG,2012
3428547.9948445,452,2,0,ARG,2013
1570093.81,413,0.21259343624115,0.000450053805252537,ARG,2014
2226053.71514133,346,0.836439967155457,0.00127512030303478,ARG,2015
1230976.65666667,339,0.477253794670105,0.000406062783440575,ARG,2016
1366599.7768,473,0.73787784576416,0.00172778591513634,ARG,2017
2234819.5474268,601,1.16714715957642,0.000818843604065478,ARG,2018
1786322.07300617,1031,0.425217509269714,0.00139443215448409,ARG,2019
2249147.88978057,1288,0.707466244697571,0.000223757466301322,ARG,2020
3966540.45172679,1898,0.782339692115784,0.0011899332748726,ARG,2021
2904023.4661327,2449,0.797750949859619,0.00110910623334348,ARG,2022
213914.509695361,274,13,0,ARG-BRA,1998
0,779,4,0,ARG-BRA,1999
0,3036,13,0,ARG-BRA,2000
0,3155,12,0,ARG-BRA,2001
0,3682,7,0,ARG-BRA,2002
62390.908753296,3545,9,0,ARG-BRA,2003
154369.725020419,2701,8,0,ARG-BRA,2004
0,2095,5,0,ARG-BRA,2005
0,2196,3,0,ARG-BRA,2006
0,3202,7,0,ARG-BRA,2007
0,2935,7,0,ARG-BRA,2008
68787.5055685124,2092,14,0,ARG-BRA,2009
19144.614173447,1869,7,0,ARG-BRA,2010
531720.281390618,1797,8,0,ARG-BRA,2011
2421068.6382776,1791,6,0,ARG-BRA,2012
6292540.86352883,1985,8,0,ARG-BRA,2013
8978817.8075,2580,10.2494815587997,0.0123866535723209,ARG-BRA,2014
6045649.34017402,3390,13.7528542280197,0.00234617525711656,ARG-BRA,2015
4147665.23560011,4902,9.59149158000946,0.000406062783440575,ARG-BRA,2016
2845316.83196173,8110,11.7959442138672,0.00172778591513634,ARG-BRA,2017
4624784.40100286,10209,11.9772515296936,0.064600482583046,ARG-BRA,2018
5380659.52276339,14464,13.3288067579269,0.00139443215448409,ARG-BRA,2019
7791593.98042425,19693,14.1885291337967,0.00181900872848928,ARG-BRA,2020
8582952.32283955,30292,9.15428984165192,0.00186498102266341,ARG-BRA,2021
6497993.69367056,54376,9.70525503158569,0.00161450111772865,ARG-BRA,2022
75499.2387160096,156,3,0,ARG-PRY,1998
0,605,3,0,ARG-PRY,1999
0,2203,9,0,ARG-PRY,2000
0,2138,7,0,ARG-PRY,2001
15121.9010389878,2165,5,0,ARG-PRY,2002
62390.908753296,1986,4,0,ARG-PRY,2003
108630.547236591,1365,4,0,ARG-PRY,2004
0,1208,2,0,ARG-PRY,2005
0,1203,2,0,ARG-PRY,2006
0,1424,4,0,ARG-PRY,2007
0,1307,6,0,ARG-PRY,2008
0,865,9,0,ARG-PRY,2009
0,747,3,0,ARG-PRY,2010
0,673,2,0,ARG-PRY,2011
1970730.51725,600,6,0,ARG-PRY,2012
4483528.32951117,571,5,0,ARG-PRY,2013
2891333.42745,534,1.62587714195251,0.000785765121690929,ARG-PRY,2014
2226053.71514133,501,2.67329919338226,0.00127512030303478,ARG-PRY,2015
6906849.710346,524,1.39602875709534,0.094642236828804,ARG-PRY,2016
2059475.760613,725,1.73394536972046,0.0017424012767151,ARG-PRY,2017
2234819.5474268,952,1.30885791778564,0.00596454786136746,ARG-PRY,2018
2975576.91747155,1747,2.12461793422699,0.00139443215448409,ARG-PRY,2019
2249147.88978057,2275,2.79972684383392,0.000223757466301322,ARG-PRY,2020
4539352.40803965,3125,1.39518582820892,0.00159112515393645,ARG-PRY,2021
3474618.7295877,3815,1.42130851745605,0.00136687920894474,ARG-PRY,2022
25166.4129053365,212,3,0,ARG-URY,1998
0,621,3,0,ARG-URY,1999
0,2377,11,0,ARG-URY,2000
0,2466,8,0,ARG-URY,2001
0,2665,5,0,ARG-URY,2002
62390.908753296,2502,5,0,ARG-URY,2003
0,1494,4,0,ARG-URY,2004
0,1305,2,0,ARG-URY,2005
0,1276,1,0,ARG-URY,2006
0,1505,6,0,ARG-URY,2007
0,1424,1,0,ARG-URY,2008
0,1001,6,0,ARG-URY,2009
0,871,2,0,ARG-URY,2010
0,784,0,0,ARG-URY,2011
2830047.993,677,3,0,ARG-URY,2012
5410981.9948445,618,2,0,ARG-URY,2013
4214927.943,574,0.370564103126526,0.000659891869872809,ARG-URY,2014
3036447.01614133,492,2.40571367740631,0.00127512030303478,ARG-URY,2015
1557038.38116667,465,0.890502572059631,0.000406062783440575,ARG-URY,2016
1650716.9528,659,1.01393914222717,0.00172778591513634,ARG-URY,2017
2354135.6377328,811,1.78473329544067,0.000818843604065478,ARG-URY,2018
2044220.61267283,1357,0.773517608642578,0.00139443215448409,ARG-URY,2019
2929649.47544724,1738,2.47155582904816,0.000404216116294265,ARG-URY,2020
4541573.20389346,2591,0.90826427936554,0.0011899332748726,ARG-URY,2021
3325164.4661327,3095,0.975102663040161,0.00110910623334348,ARG-URY,2022
383787.796806382,193147,1,0,ARM,1998
181547.510983624,193228,0,0,ARM,1999
0,11015,1,0,ARM,2000
0,13293,0,0,ARM,2001
0,18911,0,0,ARM,2002
0,18123,0,0,ARM,2003
0,17453,1,0,ARM,2004
24112.3333868637,18304,0,0,ARM,2005
134268.238102342,20314,0,0,ARM,2006
300836.896226415,19420,0,0,ARM,2007
276958.546042487,20097,0,0,ARM,2008
294803.595293624,22089,0,0,ARM,2009
291577.573519203,20500,0,0,ARM,2010
305122.35714726,19143,0,0,ARM,2011
1091505.893164,18825,0,0,ARM,2012
1298055.5985,17358,2,0,ARM,2013
1767156.91150828,18126,0.412872195243835,0.00373933115042746,ARM,2014
1534833.01354222,19702,0.660483479499817,0.00329213892109692,ARM,2015
1922505.39876,23799,1.32684636116028,0.00884669087827206,ARM,2016
638079.983906264,25693,0.0439419746398926,4.86976241518278e-05,ARM,2017
835759.64524786,24737,1.09054088592529,0.00503851799294353,ARM,2018
901416.909410668,22059,0.938121676445007,0.00406997930258513,ARM,2019
1695323.99144338,19184,0.457000136375427,0.034712728112936,ARM,2020
1696569.99472393,21546,0.745091438293457,0.0104100480675697,ARM,2021
2868071.73187115,28318,0.72226095199585,0.00764378299936652,ARM,2022
383787.796806382,283114,4,0,ARM-IRN,1998
211805.429480895,280073,5,1,ARM-IRN,1999
0,119903,6,1,ARM-IRN,2000
0,119921,4,1,ARM-IRN,2001
0,170453,4,0,ARM-IRN,2002
309726.297025291,152012,1,0,ARM-IRN,2003
2520432.66947999,142143,4,0,ARM-IRN,2004
24112.3333868637,130613,5,1,ARM-IRN,2005
134268.238102342,136500,1,1,ARM-IRN,2006
300836.896226415,98192,2,1,ARM-IRN,2007
276958.546042487,100296,3,1,ARM-IRN,2008
294803.595293624,108594,0,1,ARM-IRN,2009
291577.573519203,105340,0,1,ARM-IRN,2010
1649082.39881649,109959,0,1,ARM-IRN,2011
2366811.22105917,118800,1,0,ARM-IRN,2012
2841977.61992455,121199,2,0,ARM-IRN,2013
3360000.96338483,135212,0.836970210075378,0.98916631937027,ARM-IRN,2014
2563890.04815715,161733,2.00223529338837,0.947636246681213,ARM-IRN,2015
10258309.940766,205436,2.54524254798889,0.766445398330689,ARM-IRN,2016
6834694.7573015,219411,1.17465710639954,0.895497977733612,ARM-IRN,2017
5995831.23082891,242045,1.55955255031586,0.995889604091644,ARM-IRN,2018
13084539.8162018,237150,4.81467711925507,0.612646579742432,ARM-IRN,2019
9545345.13281124,231431,2.17306113243103,0.65804523229599,ARM-IRN,2020
8236265.83047878,233480,1.77339959144592,0.894065320491791,ARM-IRN,2021
14282324.1087637,219779,1.80606532096863,0.889683723449707,ARM-IRN,2022
0,0,6,0,AUS,1998
0,0,5,0,AUS,1999
0,5,6,0,AUS,2000
0,10,9,0,AUS,2001
0,23,6,0,AUS,2002
0,17,10,0,AUS,2003
0,18,7,0,AUS,2004
0,41,4,0,AUS,2005
0,34,8,0,AUS,2006
0,57,2,0,AUS,2007
0,46,5,0,AUS,2008
0,32,6,0,AUS,2009
0,48,8,0,AUS,2010
0,43,3,0,AUS,2011
0,52,2,0,AUS,2012
0,32,3,0,AUS,2013
0,27,4.76616191864014,0.00319658871740103,AUS,2014
0,21,4.1421070098877,0.00563853047788143,AUS,2015
1727149.72,25,4.72803258895874,0.000812261772807688,AUS,2016
817237.674322667,20,4.71782493591309,0.0106481593102217,AUS,2017
731140.179746,27,3.94039392471314,0.00832204148173332,AUS,2018
794998.974975333,70,4.07393741607666,0.000344410800607875,AUS,2019
600937.4834364,32,4.42975044250488,0.000769489852245897,AUS,2020
2803411.17166667,37,3.78268241882324,0.00936904735863209,AUS,2021
2551847.4850225,56,3.82696580886841,0.00815135147422552,AUS,2022
0,63,0,0,AUT,1998
0,47,1,0,AUT,1999
0,33,1,0,AUT,2000
0,32,0,0,AUT,2001
0,82,3,0,AUT,2002
0,79,1,0,AUT,2003
0,49,0,0,AUT,2004
0,62,3,0,AUT,2005
0,46,1,0,AUT,2006
0,24,2,0,AUT,2007
0,15,1,0,AUT,2008
0,15,4,0,AUT,2009
0,10,0,0,AUT,2010
0,10,0,0,AUT,2011
0,20,1,0,AUT,2012
0,15,1,0,AUT,2013
0,5,2.05827164649963,2.24528394028312e-05,AUT,2014
0,5,1.68154191970825,0.000763166113756597,AUT,2015
0,5,1.17629218101501,6.84355381963542e-06,AUT,2016
0,36,1.20767211914063,0.00128947629127651,AUT,2017
0,34,1.15826892852783,1.29335762721894e-06,AUT,2018
4399.47395258877,28,0.828553318977356,6.24002423137426e-05,AUT,2019
13219.1837964249,18,1.69773709774017,7.63773641665466e-05,AUT,2020
15318.3950735584,28,1.23947072029114,4.81860615764163e-06,AUT,2021
52712.6978179502,58,1.28127384185791,5.25066616319236e-06,AUT,2022
0,139,1,0,AUT-CHE,1998
0,137,3,0,AUT-CHE,1999
0,102,1,0,AUT-CHE,2000
0,92,1,0,AUT-CHE,2001
0,142,5,0,AUT-CHE,2002
0,113,3,0,AUT-CHE,2003
0,60,0,0,AUT-CHE,2004
0,76,5,0,AUT-CHE,2005
0,84,3,0,AUT-CHE,2006
0,57,5,0,AUT-CHE,2007
0,47,1,0,AUT-CHE,2008
0,39,5,0,AUT-CHE,2009
0,30,2,0,AUT-CHE,2010
0,30,1,0,AUT-CHE,2011
0,41,3,0,AUT-CHE,2012
0,26,3,0,AUT-CHE,2013
0,21,3.68689823150635,2.24528394028312e-05,AUT-CHE,2014
0,21,3.90951442718506,0.0509419701993465,AUT-CHE,2015
0,20,2.31372046470642,0.000329834350850433,AUT-CHE,2016
0,51,2.87208425998688,0.00128947629127651,AUT-CHE,2017
95792.055,52,2.30516707897186,0.000291767006274313,AUT-CHE,2018
121457.321452589,53,1.81918883323669,0.000149842831888236,AUT-CHE,2019
211817.319796425,39,3.93590724468231,0.000803378585260361,AUT-CHE,2020
571649.572073559,49,1.80110991001129,1.88775811693631e-05,AUT-CHE,2021
308216.15421795,93,1.87903094291687,2.70844084298005e-05,AUT-CHE,2022
0,139,1,0,AUT-ITA,1998
0,96,2,0,AUT-ITA,1999
0,112,5,0,AUT-ITA,2000
0,99,3,0,AUT-ITA,2001
0,341,9,0,AUT-ITA,2002
0,317,4,0,AUT-ITA,2003
0,264,1,0,AUT-ITA,2004
0,301,4,0,AUT-ITA,2005
0,165,2,0,AUT-ITA,2006
0,118,4,0,AUT-ITA,2007
0,102,4,0,AUT-ITA,2008
0,88,8,0,AUT-ITA,2009
0,107,3,0,AUT-ITA,2010
0,99,3,0,AUT-ITA,2011
0,139,4,0,AUT-ITA,2012
0,156,2,0,AUT-ITA,2013
0,178,3.52887690067291,0.00156800064723939,AUT-ITA,2014
6055941.219272,213,3.49789643287659,0.000763166113756597,AUT-ITA,2015
7705208.28781867,186,3.08091962337494,0.00257930136285722,AUT-ITA,2016
11381007.6954867,370,3.17485368251801,0.00128947629127651,AUT-ITA,2017
8071755.862186,484,3.17148804664612,3.22405721817631e-05,AUT-ITA,2018
11819781.4189526,535,2.14115512371063,0.00866248738020659,AUT-ITA,2019
2883881.87019037,551,3.48905348777771,7.63773641665466e-05,AUT-ITA,2020
1816100.3867973,728,2.22995537519455,4.81860615764163e-06,AUT-ITA,2021
2368763.61620995,879,2.30082607269287,5.25066616319236e-06,AUT-ITA,2022
0,3362,0,0,AUT-SVN,1998
0,3340,1,0,AUT-SVN,1999
0,3330,1,0,AUT-SVN,2000
0,816,0,0,AUT-SVN,2001
0,963,3,0,AUT-SVN,2002
0,712,2,0,AUT-SVN,2003
0,640,0,0,AUT-SVN,2004
0,235,4,0,AUT-SVN,2005
0,1814,1,0,AUT-SVN,2006
0,80,4,0,AUT-SVN,2007
0,76,1,0,AUT-SVN,2008
0,66,4,0,AUT-SVN,2009
0,60,0,0,AUT-SVN,2010
0,47,0,0,AUT-SVN,2011
0,64,2,0,AUT-SVN,2012
0,53,1,0,AUT-SVN,2013
0,35,4.45240426063538,0.000127640931168571,AUT-SVN,2014
0,36,3.49250245094299,0.00631832145154476,AUT-SVN,2015
0,37,1.99836373329163,0.00551205454394221,AUT-SVN,2016
0,67,2.41597139835358,0.0293489582836628,AUT-SVN,2017
0,63,1.60305857658386,9.8713162515196e-06,AUT-SVN,2018
304399.473952589,62,1.48786056041718,7.37869049771689e-05,AUT-SVN,2019
13219.1837964249,40,3.96894347667694,0.00185606570448726,AUT-SVN,2020
15318.3950735584,55,2.2951340675354,6.2216044170782e-05,AUT-SVN,2021
52712.6978179502,96,2.36544859409332,5.9904432418989e-05,AUT-SVN,2022
780158.800065433,905976,0,0,AZE,1998
508333.030754148,880681,0,0,AZE,1999
229242.626028863,862011,1,0,AZE,2000
0,847450,0,0,AZE,2001
294506.737989919,842382,0,0,AZE,2002
0,833490,1,0,AZE,2003
0,833080,0,0,AZE,2004
240886.462180825,816344,0,1,AZE,2005
301121.071975913,815749,0,0,AZE,2006
301886.79245283,704411,0,0,AZE,2007
276958.546042487,621448,0,0,AZE,2008
569953.617567674,605423,1,0,AZE,2009
408208.602926883,611688,1,0,AZE,2010
533964.125007705,617548,0,0,AZE,2011
2248489.20903568,618064,1,1,AZE,2012
2569448.92409638,623450,0,0,AZE,2013
6501568.5089177,637791,1.64445781707764,2.58083910011919e-05,AZE,2014
6028980.27375837,633139,1.16896319389343,0.0339984484016895,AZE,2015
3217286.10318845,631345,1.99832725524902,0.000114816168206744,AZE,2016
2272994.3972154,633219,1.13381028175354,8.93864053068683e-05,AZE,2017
2950609.27577869,640987,1.14492011070251,0.335380464792252,AZE,2018
4734016.93544048,672184,0.930535554885864,0.255591064691544,AZE,2019
698970.937149791,761814,0.889191865921021,0.39181399345398,AZE,2020
5468592.29024088,699552,1.74845159053803,0.0159708820283413,AZE,2021
9833116.02367464,706532,1.67267155647278,0.0152760986238718,AZE,2022
1163946.59687181,1099123,1,0,AZE-ARM,1998
689880.541737773,1073909,0,0,AZE-ARM,1999
229242.626028863,873026,2,0,AZE-ARM,2000
0,860743,0,0,AZE-ARM,2001
294506.737989919,861293,0,0,AZE-ARM,2002
0,851613,1,0,AZE-ARM,2003
0,850533,1,0,AZE-ARM,2004
264998.795567689,834648,0,1,AZE-ARM,2005
435389.310078255,836063,0,0,AZE-ARM,2006
602723.688679245,723831,0,0,AZE-ARM,2007
553917.092084974,641545,0,0,AZE-ARM,2008
864757.212861298,627512,1,0,AZE-ARM,2009
699786.176446086,632188,1,0,AZE-ARM,2010
839086.482154965,636691,0,0,AZE-ARM,2011
3339995.10219968,636889,1,1,AZE-ARM,2012
3867504.52259638,640808,2,0,AZE-ARM,2013
8268725.42042598,655917,2.05733001232147,0.00373933115042746,AZE-ARM,2014
7563813.28730059,652841,1.82944667339325,0.0339984484016895,AZE-ARM,2015
5139791.50194845,655144,3.3251736164093,0.00884669087827206,AZE-ARM,2016
2911074.38112166,658912,1.17775225639343,8.93864053068683e-05,AZE-ARM,2017
3786368.92102655,665724,2.23546099662781,0.335380464792252,AZE-ARM,2018
5635433.84485115,694243,1.86865723133087,0.255591064691544,AZE-ARM,2019
2394294.92859317,780998,1.34619200229645,0.39181399345398,AZE-ARM,2020
7165162.28496481,721098,2.49354302883148,0.0159708820283413,AZE-ARM,2021
12701187.7555458,734850,2.39493250846863,0.0152760986238718,AZE-ARM,2022
780158.800065433,995943,3,0,AZE-IRN,1998
538590.949251419,967526,5,1,AZE-IRN,1999
229242.626028863,970899,6,1,AZE-IRN,2000
0,954078,4,1,AZE-IRN,2001
294506.737989919,993924,4,0,AZE-IRN,2002
309726.297025291,967379,2,0,AZE-IRN,2003
2520432.66947999,957770,3,0,AZE-IRN,2004
240886.462180825,928653,5,1,AZE-IRN,2005
301121.071975913,931935,1,1,AZE-IRN,2006
301886.79245283,783183,2,1,AZE-IRN,2007
276958.546042487,701647,3,1,AZE-IRN,2008
569953.617567674,691928,1,1,AZE-IRN,2009
408208.602926883,696528,1,1,AZE-IRN,2010
1877924.16667694,708364,0,1,AZE-IRN,2011
3523794.53693085,718039,2,1,AZE-IRN,2012
4113370.94552093,727291,0,0,AZE-IRN,2013
8094412.56079425,754877,2.06855583190918,0.98916631937027,AZE-IRN,2014
7058037.30837331,775170,2.51071500778198,0.947636246681213,AZE-IRN,2015
11553090.6451945,812982,3.21672344207764,0.766445398330689,AZE-IRN,2016
8469609.17061064,826937,2.26452541351318,0.895497977733612,AZE-IRN,2017
8110680.86135974,858295,1.61393177509308,0.995889604091644,AZE-IRN,2018
