conflict,scenario,prec,tmin,tmax,iso3,year
0,ssp1,27.6697817271916,-27.8125,43.75,AFG,1960
0,ssp2,27.6697817271916,-27.8125,43.75,AFG,1960
0,ssp3,27.6697817271916,-27.8125,43.75,AFG,1960
0,ssp5,27.6697817271916,-27.8125,43.75,AFG,1960
0,ssp1,26.0749628152325,-29.1875,44,AFG,1961
0,ssp2,26.0749628152325,-29.1875,44,AFG,1961
0,ssp3,26.0749628152325,-29.1875,44,AFG,1961
0,ssp5,26.0749628152325,-29.1875,44,AFG,1961
0,ssp1,21.1491839889641,-27.875,43,AFG,1962
0,ssp2,21.1491839889641,-27.875,43,AFG,1962
0,ssp3,21.1491839889641,-27.875,43,AFG,1962
0,ssp5,21.1491839889641,-27.875,43,AFG,1962
0,ssp1,26.6593350453911,-27.0625,44,AFG,1963
0,ssp2,26.6593350453911,-27.0625,44,AFG,1963
0,ssp3,26.6593350453911,-27.0625,44,AFG,1963
0,ssp5,26.6593350453911,-27.0625,44,AFG,1963
0,ssp1,25.561435707117,-29.25,44,AFG,1964
0,ssp2,25.561435707117,-29.25,44,AFG,1964
0,ssp3,25.561435707117,-29.25,44,AFG,1964
0,ssp5,25.561435707117,-29.25,44,AFG,1964
0,ssp1,28.9508076911845,-28.1875,44,AFG,1965
0,ssp2,28.9508076911845,-28.1875,44,AFG,1965
0,ssp3,28.9508076911845,-28.1875,44,AFG,1965
0,ssp5,28.9508076911845,-28.1875,44,AFG,1965
0,ssp1,22.9797179873085,-26.375,44,AFG,1966
0,ssp2,22.9797179873085,-26.375,44,AFG,1966
0,ssp3,22.9797179873085,-26.375,44,AFG,1966
0,ssp5,22.9797179873085,-26.375,44,AFG,1966
0,ssp1,29.7116731358279,-28.75,45,AFG,1967
0,ssp2,29.7116731358279,-28.75,45,AFG,1967
0,ssp3,29.7116731358279,-28.75,45,AFG,1967
0,ssp5,29.7116731358279,-28.75,45,AFG,1967
0,ssp1,27.8499235574345,-29.3125,43,AFG,1968
0,ssp2,27.8499235574345,-29.3125,43,AFG,1968
0,ssp3,27.8499235574345,-29.3125,43,AFG,1968
0,ssp5,27.8499235574345,-29.3125,43,AFG,1968
0,ssp1,28.3674270062025,-29.9375,44,AFG,1969
0,ssp2,28.3674270062025,-29.9375,44,AFG,1969
0,ssp3,28.3674270062025,-29.9375,44,AFG,1969
0,ssp5,28.3674270062025,-29.9375,44,AFG,1969
0,ssp1,18.2625341837344,-25.5,44,AFG,1970
0,ssp2,18.2625341837344,-25.5,44,AFG,1970
0,ssp3,18.2625341837344,-25.5,44,AFG,1970
0,ssp5,18.2625341837344,-25.5,44,AFG,1970
0,ssp1,15.9164654953912,-27.75,44,AFG,1971
0,ssp2,15.9164654953912,-27.75,44,AFG,1971
0,ssp3,15.9164654953912,-27.75,44,AFG,1971
0,ssp5,15.9164654953912,-27.75,44,AFG,1971
0,ssp1,31.1265283067933,-30.5625,43,AFG,1972
0,ssp2,31.1265283067933,-30.5625,43,AFG,1972
0,ssp3,31.1265283067933,-30.5625,43,AFG,1972
0,ssp5,31.1265283067933,-30.5625,43,AFG,1972
0,ssp1,22.2662592467562,-26.875,45,AFG,1973
0,ssp2,22.2662592467562,-26.875,45,AFG,1973
0,ssp3,22.2662592467562,-26.875,45,AFG,1973
0,ssp5,22.2662592467562,-26.875,45,AFG,1973
0,ssp1,24.2280922084968,-29.75,43.8125,AFG,1974
0,ssp2,24.2280922084968,-29.75,43.8125,AFG,1974
0,ssp3,24.2280922084968,-29.75,43.8125,AFG,1974
0,ssp5,24.2280922084968,-29.75,43.8125,AFG,1974
0,ssp1,25.604152801949,-28.875,45,AFG,1975
0,ssp2,25.604152801949,-28.875,45,AFG,1975
0,ssp3,25.604152801949,-28.875,45,AFG,1975
0,ssp5,25.604152801949,-28.875,45,AFG,1975
0,ssp1,28.0103961106243,-27.3125,44.375,AFG,1976
0,ssp2,28.0103961106243,-27.3125,44.375,AFG,1976
0,ssp3,28.0103961106243,-27.3125,44.375,AFG,1976
0,ssp5,28.0103961106243,-27.3125,44.375,AFG,1976
0,ssp1,23.5700732217503,-28.6875,45.125,AFG,1977
0,ssp2,23.5700732217503,-28.6875,45.125,AFG,1977
0,ssp3,23.5700732217503,-28.6875,45.125,AFG,1977
0,ssp5,23.5700732217503,-28.6875,45.125,AFG,1977
1,ssp1,23.508389934834,-29.6875,44,AFG,1978
1,ssp2,23.508389934834,-29.6875,44,AFG,1978
1,ssp3,23.508389934834,-29.6875,44,AFG,1978
1,ssp5,23.508389934834,-29.6875,44,AFG,1978
1,ssp1,26.7455275284153,-26.5625,44.4375,AFG,1979
1,ssp2,26.7455275284153,-26.5625,44.4375,AFG,1979
1,ssp3,26.7455275284153,-26.5625,44.4375,AFG,1979
1,ssp5,26.7455275284153,-26.5625,44.4375,AFG,1979
1,ssp1,26.4764096005469,-26.75,44.375,AFG,1980
1,ssp2,26.4764096005469,-26.75,44.375,AFG,1980
1,ssp3,26.4764096005469,-26.75,44.375,AFG,1980
1,ssp5,26.4764096005469,-26.75,44.375,AFG,1980
1,ssp1,27.5719489237824,-26.125,44,AFG,1981
1,ssp2,27.5719489237824,-26.125,44,AFG,1981
1,ssp3,27.5719489237824,-26.125,44,AFG,1981
1,ssp5,27.5719489237824,-26.125,44,AFG,1981
1,ssp1,32.0138964127965,-27.75,44,AFG,1982
1,ssp2,32.0138964127965,-27.75,44,AFG,1982
1,ssp3,32.0138964127965,-27.75,44,AFG,1982
1,ssp5,32.0138964127965,-27.75,44,AFG,1982
1,ssp1,24.0562287527036,-27.8125,45.5,AFG,1983
1,ssp2,24.0562287527036,-27.8125,45.5,AFG,1983
1,ssp3,24.0562287527036,-27.8125,45.5,AFG,1983
1,ssp5,24.0562287527036,-27.8125,45.5,AFG,1983
1,ssp1,21.3894870189968,-29.5,44,AFG,1984
1,ssp2,21.3894870189968,-29.5,44,AFG,1984
1,ssp3,21.3894870189968,-29.5,44,AFG,1984
1,ssp5,21.3894870189968,-29.5,44,AFG,1984
1,ssp1,19.2582575731891,-26.8125,45,AFG,1985
1,ssp2,19.2582575731891,-26.8125,45,AFG,1985
1,ssp3,19.2582575731891,-26.8125,45,AFG,1985
1,ssp5,19.2582575731891,-26.8125,45,AFG,1985
1,ssp1,24.3666855979729,-26.75,43.125,AFG,1986
1,ssp2,24.3666855979729,-26.75,43.125,AFG,1986
1,ssp3,24.3666855979729,-26.75,43.125,AFG,1986
1,ssp5,24.3666855979729,-26.75,43.125,AFG,1986
1,ssp1,24.1998443210893,-25.9375,43,AFG,1987
1,ssp2,24.1998443210893,-25.9375,43,AFG,1987
1,ssp3,24.1998443210893,-25.9375,43,AFG,1987
1,ssp5,24.1998443210893,-25.9375,43,AFG,1987
1,ssp1,25.0208993885208,-26.4375,45,AFG,1988
1,ssp2,25.0208993885208,-26.4375,45,AFG,1988
1,ssp3,25.0208993885208,-26.4375,45,AFG,1988
1,ssp5,25.0208993885208,-26.4375,45,AFG,1988
1,ssp1,23.7621514664485,-28.0625,43.3125,AFG,1989
1,ssp2,23.7621514664485,-28.0625,43.3125,AFG,1989
1,ssp3,23.7621514664485,-28.0625,43.3125,AFG,1989
1,ssp5,23.7621514664485,-28.0625,43.3125,AFG,1989
1,ssp1,27.1323794391556,-25.5625,44,AFG,1990
1,ssp2,27.1323794391556,-25.5625,44,AFG,1990
1,ssp3,27.1323794391556,-25.5625,44,AFG,1990
1,ssp5,27.1323794391556,-25.5625,44,AFG,1990
1,ssp1,31.8959513506123,-27.0625,45,AFG,1991
1,ssp2,31.8959513506123,-27.0625,45,AFG,1991
1,ssp3,31.8959513506123,-27.0625,45,AFG,1991
1,ssp5,31.8959513506123,-27.0625,45,AFG,1991
1,ssp1,30.0487421571687,-27,44,AFG,1992
1,ssp2,30.0487421571687,-27,44,AFG,1992
1,ssp3,30.0487421571687,-27,44,AFG,1992
1,ssp5,30.0487421571687,-27,44,AFG,1992
1,ssp1,24.2536231919281,-27.25,44,AFG,1993
1,ssp2,24.2536231919281,-27.25,44,AFG,1993
1,ssp3,24.2536231919281,-27.25,44,AFG,1993
1,ssp5,24.2536231919281,-27.25,44,AFG,1993
1,ssp1,25.043862943266,-27.5625,44,AFG,1994
1,ssp2,25.043862943266,-27.5625,44,AFG,1994
1,ssp3,25.043862943266,-27.5625,44,AFG,1994
1,ssp5,25.043862943266,-27.5625,44,AFG,1994
1,ssp1,23.9638451557718,-26.8125,44.125,AFG,1995
1,ssp2,23.9638451557718,-26.8125,44.125,AFG,1995
1,ssp3,23.9638451557718,-26.8125,44.125,AFG,1995
1,ssp5,23.9638451557718,-26.8125,44.125,AFG,1995
1,ssp1,24.5851196301406,-27.125,43,AFG,1996
1,ssp2,24.5851196301406,-27.125,43,AFG,1996
1,ssp3,24.5851196301406,-27.125,43,AFG,1996
1,ssp5,24.5851196301406,-27.125,43,AFG,1996
1,ssp1,25.3036777172279,-27.8125,46,AFG,1997
1,ssp2,25.3036777172279,-27.8125,46,AFG,1997
1,ssp3,25.3036777172279,-27.8125,46,AFG,1997
1,ssp5,25.3036777172279,-27.8125,46,AFG,1997
1,ssp1,28.1414687312704,-26.4375,45,AFG,1998
1,ssp2,28.1414687312704,-26.4375,45,AFG,1998
1,ssp3,28.1414687312704,-26.4375,45,AFG,1998
1,ssp5,28.1414687312704,-26.4375,45,AFG,1998
1,ssp1,23.7475746047171,-25.625,45,AFG,1999
1,ssp2,23.7475746047171,-25.625,45,AFG,1999
1,ssp3,23.7475746047171,-25.625,45,AFG,1999
1,ssp5,23.7475746047171,-25.625,45,AFG,1999
1,ssp1,18.1884855390194,-27.8125,44,AFG,2000
1,ssp2,18.1884855390194,-27.8125,44,AFG,2000
1,ssp3,18.1884855390194,-27.8125,44,AFG,2000
1,ssp5,18.1884855390194,-27.8125,44,AFG,2000
1,ssp1,17.3537726348024,-26.3125,45,AFG,2001
1,ssp2,17.3537726348024,-26.3125,45,AFG,2001
1,ssp3,17.3537726348024,-26.3125,45,AFG,2001
1,ssp5,17.3537726348024,-26.3125,45,AFG,2001
0,ssp1,24.0344927909955,-26.75,44,AFG,2002
0,ssp2,24.0344927909955,-26.75,44,AFG,2002
0,ssp3,24.0344927909955,-26.75,44,AFG,2002
0,ssp5,24.0344927909955,-26.75,44,AFG,2002
1,ssp1,26.0632566475899,-25.5625,45,AFG,2003
1,ssp2,26.0632566475899,-25.5625,45,AFG,2003
1,ssp3,26.0632566475899,-25.5625,45,AFG,2003
1,ssp5,26.0632566475899,-25.5625,45,AFG,2003
1,ssp1,23.8039708177702,-24.5625,45,AFG,2004
1,ssp2,23.8039708177702,-24.5625,45,AFG,2004
1,ssp3,23.8039708177702,-24.5625,45,AFG,2004
1,ssp5,23.8039708177702,-24.5625,45,AFG,2004
1,ssp1,27.6187289853636,-27.0625,45,AFG,2005
1,ssp2,27.6187289853636,-27.0625,45,AFG,2005
1,ssp3,27.6187289853636,-27.0625,45,AFG,2005
1,ssp5,27.6187289853636,-27.0625,45,AFG,2005
1,ssp1,26.4710077238902,-26.3125,46,AFG,2006
1,ssp2,26.4710077238902,-26.3125,46,AFG,2006
1,ssp3,26.4710077238902,-26.3125,46,AFG,2006
1,ssp5,26.4710077238902,-26.3125,46,AFG,2006
1,ssp1,24.5332289399408,-25.375,45,AFG,2007
1,ssp2,24.5332289399408,-25.375,45,AFG,2007
1,ssp3,24.5332289399408,-25.375,45,AFG,2007
1,ssp5,24.5332289399408,-25.375,45,AFG,2007
1,ssp1,21.5846593105195,-28.8125,46,AFG,2008
1,ssp2,21.5846593105195,-28.8125,46,AFG,2008
1,ssp3,21.5846593105195,-28.8125,46,AFG,2008
1,ssp5,21.5846593105195,-28.8125,46,AFG,2008
1,ssp1,29.9710169476694,-24.75,46,AFG,2009
1,ssp2,29.9710169476694,-24.75,46,AFG,2009
1,ssp3,29.9710169476694,-24.75,46,AFG,2009
1,ssp5,29.9710169476694,-24.75,46,AFG,2009
1,ssp1,21.7887851120356,-26.375,46,AFG,2010
1,ssp2,21.7887851120356,-26.375,46,AFG,2010
1,ssp3,21.7887851120356,-26.375,46,AFG,2010
1,ssp5,21.7887851120356,-26.375,46,AFG,2010
1,ssp1,24.2520382908284,-26.5625,45,AFG,2011
1,ssp2,24.2520382908284,-26.5625,45,AFG,2011
1,ssp3,24.2520382908284,-26.5625,45,AFG,2011
1,ssp5,24.2520382908284,-26.5625,45,AFG,2011
1,ssp1,28.8322064290224,-27.875,45.75,AFG,2012
1,ssp2,28.8322064290224,-27.875,45.75,AFG,2012
1,ssp3,28.8322064290224,-27.875,45.75,AFG,2012
1,ssp5,28.8322064290224,-27.875,45.75,AFG,2012
1,ssp1,28.0380744180684,-26.5625,46,AFG,2013
1,ssp2,28.0380744180684,-26.5625,46,AFG,2013
1,ssp3,28.0380744180684,-26.5625,46,AFG,2013
1,ssp5,28.0380744180684,-26.5625,46,AFG,2013
,ssp1,22.919907385656,-27.9375,46,AFG,2014
,ssp2,22.919907385656,-27.9375,46,AFG,2014
,ssp3,22.919907385656,-27.9375,46,AFG,2014
,ssp5,22.919907385656,-27.9375,46,AFG,2014
,ssp1,30.7247214419382,-24.75,45,AFG,2015
,ssp2,30.7247214419382,-24.75,45,AFG,2015
,ssp3,30.7247214419382,-24.75,45,AFG,2015
,ssp5,30.7247214419382,-24.75,45,AFG,2015
,ssp1,28.2728208160821,-26.0625,46,AFG,2016
,ssp2,28.2728208160821,-26.0625,46,AFG,2016
,ssp3,28.2728208160821,-26.0625,46,AFG,2016
,ssp5,28.2728208160821,-26.0625,46,AFG,2016
,ssp1,22.4804919647641,-26.875,46,AFG,2017
,ssp2,22.4804919647641,-26.875,46,AFG,2017
,ssp3,22.4804919647641,-26.875,46,AFG,2017
,ssp5,22.4804919647641,-26.875,46,AFG,2017
,ssp1,20.7884841545698,-26.3125,47,AFG,2018
,ssp2,20.7884841545698,-26.3125,47,AFG,2018
,ssp3,20.7884841545698,-26.3125,47,AFG,2018
,ssp5,20.7884841545698,-26.3125,47,AFG,2018
,ssp1,29.1490437980975,-26.5625,46.6875,AFG,2019
,ssp2,29.1490437980975,-26.5625,46.6875,AFG,2019
,ssp3,29.1490437980975,-26.5625,46.6875,AFG,2019
,ssp5,29.1490437980975,-26.5625,46.6875,AFG,2019
,ssp1,30.3177161771818,-26.375,45.0625,AFG,2020
,ssp2,30.3177161771818,-26.375,45.0625,AFG,2020
,ssp3,30.3177161771818,-26.375,45.0625,AFG,2020
,ssp5,30.3177161771818,-26.375,45.0625,AFG,2020
,ssp1,16.3872771075027,-27.25,46,AFG,2021
,ssp2,16.3872771075027,-27.25,46,AFG,2021
,ssp3,16.3872771075027,-27.25,46,AFG,2021
,ssp5,16.3872771075027,-27.25,46,AFG,2021
,ssp1,42.6223059301101,-22.8999996185303,19.7999992370605,AFG,2040
,ssp2,40.8264301058987,-23.3999996185303,20,AFG,2040
,ssp3,43.0697560384374,-23.2999992370605,19.6000003814697,AFG,2040
,ssp5,42.7448780009065,-22.8999996185303,20.1000003814697,AFG,2040
,ssp1,45.5153436461996,-22.3999996185303,20.2000007629395,AFG,2060
,ssp2,45.8465188328813,-22.1000003814697,21,AFG,2060
,ssp3,45.8426607208083,-21.7999992370605,21.2000007629395,AFG,2060
,ssp5,44.6582704577901,-21.5,21.2999992370606,AFG,2060
,ssp1,45.2645232963985,-22.1000003814697,20.8999996185303,AFG,2080
,ssp2,46.5087361215223,-21.2000007629395,21.7999992370605,AFG,2080
,ssp3,48.307006643511,-20.6000003814697,22.7000007629395,AFG,2080
,ssp5,50.4137916087047,-19.8999996185303,23.2000007629395,AFG,2080
,ssp1,44.2582261688165,-22.2000007629395,20.8999996185303,AFG,2100
,ssp2,47.5938359875901,-20.7000007629395,22.3999996185303,AFG,2100
,ssp3,50.8009756595755,-19.1000003814697,24.2999992370606,AFG,2100
,ssp5,55.0681153498309,-17.7999992370605,25.1000003814697,AFG,2100
,ssp1,97.5954695945872,3,37.0625,AGO,1960
,ssp2,97.5954695945872,3,37.0625,AGO,1960
,ssp3,97.5954695945872,3,37.0625,AGO,1960
,ssp5,97.5954695945872,3,37.0625,AGO,1960
,ssp1,103.55054205423,4,36.3125,AGO,1961
,ssp2,103.55054205423,4,36.3125,AGO,1961
,ssp3,103.55054205423,4,36.3125,AGO,1961
,ssp5,103.55054205423,4,36.3125,AGO,1961
,ssp1,95.0006914508805,4,37.8125,AGO,1962
,ssp2,95.0006914508805,4,37.8125,AGO,1962
,ssp3,95.0006914508805,4,37.8125,AGO,1962
,ssp5,95.0006914508805,4,37.8125,AGO,1962
,ssp1,94.101248099967,3,35,AGO,1963
,ssp2,94.101248099967,3,35,AGO,1963
,ssp3,94.101248099967,3,35,AGO,1963
,ssp5,94.101248099967,3,35,AGO,1963
,ssp1,80.5271993797014,2,35.9375,AGO,1964
,ssp2,80.5271993797014,2,35.9375,AGO,1964
,ssp3,80.5271993797014,2,35.9375,AGO,1964
,ssp5,80.5271993797014,2,35.9375,AGO,1964
,ssp1,83.8514863372332,3.9375,35,AGO,1965
,ssp2,83.8514863372332,3.9375,35,AGO,1965
,ssp3,83.8514863372332,3.9375,35,AGO,1965
,ssp5,83.8514863372332,3.9375,35,AGO,1965
,ssp1,94.6398494976882,4,35.9375,AGO,1966
,ssp2,94.6398494976882,4,35.9375,AGO,1966
,ssp3,94.6398494976882,4,35.9375,AGO,1966
,ssp5,94.6398494976882,4,35.9375,AGO,1966
,ssp1,101.15712737523,3.3125,35.9375,AGO,1967
,ssp2,101.15712737523,3.3125,35.9375,AGO,1967
,ssp3,101.15712737523,3.3125,35.9375,AGO,1967
,ssp5,101.15712737523,3.3125,35.9375,AGO,1967
,ssp1,95.4140526584291,2,37.5625,AGO,1968
,ssp2,95.4140526584291,2,37.5625,AGO,1968
,ssp3,95.4140526584291,2,37.5625,AGO,1968
,ssp5,95.4140526584291,2,37.5625,AGO,1968
,ssp1,102.134740551066,4,35,AGO,1969
,ssp2,102.134740551066,4,35,AGO,1969
,ssp3,102.134740551066,4,35,AGO,1969
,ssp5,102.134740551066,4,35,AGO,1969
,ssp1,81.0313337241821,4.8125,35.6875,AGO,1970
,ssp2,81.0313337241821,4.8125,35.6875,AGO,1970
,ssp3,81.0313337241821,4.8125,35.6875,AGO,1970
,ssp5,81.0313337241821,4.8125,35.6875,AGO,1970
,ssp1,83.3137386725401,4.1875,36,AGO,1971
,ssp2,83.3137386725401,4.1875,36,AGO,1971
,ssp3,83.3137386725401,4.1875,36,AGO,1971
,ssp5,83.3137386725401,4.1875,36,AGO,1971
,ssp1,81.7672024351112,3.625,35.6875,AGO,1972
,ssp2,81.7672024351112,3.625,35.6875,AGO,1972
,ssp3,81.7672024351112,3.625,35.6875,AGO,1972
,ssp5,81.7672024351112,3.625,35.6875,AGO,1972
,ssp1,89.4841819561668,4,36,AGO,1973
,ssp2,89.4841819561668,4,36,AGO,1973
,ssp3,89.4841819561668,4,36,AGO,1973
,ssp5,89.4841819561668,4,36,AGO,1973
,ssp1,91.8105113946742,4,36,AGO,1974
,ssp2,91.8105113946742,4,36,AGO,1974
,ssp3,91.8105113946742,4,36,AGO,1974
,ssp5,91.8105113946742,4,36,AGO,1974
1,ssp1,86.8718633977295,4,35.125,AGO,1975
1,ssp2,86.8718633977295,4,35.125,AGO,1975
1,ssp3,86.8718633977295,4,35.125,AGO,1975
1,ssp5,86.8718633977295,4,35.125,AGO,1975
1,ssp1,92.5710183315937,3,35.8125,AGO,1976
1,ssp2,92.5710183315937,3,35.8125,AGO,1976
1,ssp3,92.5710183315937,3,35.8125,AGO,1976
1,ssp5,92.5710183315937,3,35.8125,AGO,1976
1,ssp1,92.8480747126882,4,37.25,AGO,1977
1,ssp2,92.8480747126882,4,37.25,AGO,1977
1,ssp3,92.8480747126882,4,37.25,AGO,1977
1,ssp5,92.8480747126882,4,37.25,AGO,1977
1,ssp1,87.019649353679,3.5625,35.125,AGO,1978
1,ssp2,87.019649353679,3.5625,35.125,AGO,1978
1,ssp3,87.019649353679,3.5625,35.125,AGO,1978
1,ssp5,87.019649353679,3.5625,35.125,AGO,1978
1,ssp1,93.9334512594649,4,35.8125,AGO,1979
1,ssp2,93.9334512594649,4,35.8125,AGO,1979
1,ssp3,93.9334512594649,4,35.8125,AGO,1979
1,ssp5,93.9334512594649,4,35.8125,AGO,1979
1,ssp1,78.9425401947798,4,35.9375,AGO,1980
1,ssp2,78.9425401947798,4,35.9375,AGO,1980
1,ssp3,78.9425401947798,4,35.9375,AGO,1980
1,ssp5,78.9425401947798,4,35.9375,AGO,1980
1,ssp1,74.162973328699,3.125,35.8125,AGO,1981
1,ssp2,74.162973328699,3.125,35.8125,AGO,1981
1,ssp3,74.162973328699,3.125,35.8125,AGO,1981
1,ssp5,74.162973328699,3.125,35.8125,AGO,1981
1,ssp1,82.0165263221308,4.25,35,AGO,1982
1,ssp2,82.0165263221308,4.25,35,AGO,1982
1,ssp3,82.0165263221308,4.25,35,AGO,1982
1,ssp5,82.0165263221308,4.25,35,AGO,1982
1,ssp1,79.7192348574327,5,36,AGO,1983
1,ssp2,79.7192348574327,5,36,AGO,1983
1,ssp3,79.7192348574327,5,36,AGO,1983
1,ssp5,79.7192348574327,5,36,AGO,1983
1,ssp1,80.9864940465084,4,36,AGO,1984
1,ssp2,80.9864940465084,4,36,AGO,1984
1,ssp3,80.9864940465084,4,36,AGO,1984
1,ssp5,80.9864940465084,4,36,AGO,1984
1,ssp1,82.5515225460555,4.25,35.9375,AGO,1985
1,ssp2,82.5515225460555,4.25,35.9375,AGO,1985
1,ssp3,82.5515225460555,4.25,35.9375,AGO,1985
1,ssp5,82.5515225460555,4.25,35.9375,AGO,1985
1,ssp1,95.2627422137328,4,34.9375,AGO,1986
1,ssp2,95.2627422137328,4,34.9375,AGO,1986
1,ssp3,95.2627422137328,4,34.9375,AGO,1986
1,ssp5,95.2627422137328,4,34.9375,AGO,1986
1,ssp1,82.9533328542805,4,36.8125,AGO,1987
1,ssp2,82.9533328542805,4,36.8125,AGO,1987
1,ssp3,82.9533328542805,4,36.8125,AGO,1987
1,ssp5,82.9533328542805,4,36.8125,AGO,1987
1,ssp1,90.9920800001601,4,35.9375,AGO,1988
1,ssp2,90.9920800001601,4,35.9375,AGO,1988
1,ssp3,90.9920800001601,4,35.9375,AGO,1988
1,ssp5,90.9920800001601,4,35.9375,AGO,1988
1,ssp1,81.0508272277369,4,35.5625,AGO,1989
1,ssp2,81.0508272277369,4,35.5625,AGO,1989
1,ssp3,81.0508272277369,4,35.5625,AGO,1989
1,ssp5,81.0508272277369,4,35.5625,AGO,1989
1,ssp1,86.6085635586481,5,36.25,AGO,1990
1,ssp2,86.6085635586481,5,36.25,AGO,1990
1,ssp3,86.6085635586481,5,36.25,AGO,1990
1,ssp5,86.6085635586481,5,36.25,AGO,1990
1,ssp1,89.9090203130829,4,35.8125,AGO,1991
1,ssp2,89.9090203130829,4,35.8125,AGO,1991
1,ssp3,89.9090203130829,4,35.8125,AGO,1991
1,ssp5,89.9090203130829,4,35.8125,AGO,1991
1,ssp1,77.8219534837968,5,36.875,AGO,1992
1,ssp2,77.8219534837968,5,36.875,AGO,1992
1,ssp3,77.8219534837968,5,36.875,AGO,1992
1,ssp5,77.8219534837968,5,36.875,AGO,1992
1,ssp1,86.4149357433681,4.875,37,AGO,1993
1,ssp2,86.4149357433681,4.875,37,AGO,1993
1,ssp3,86.4149357433681,4.875,37,AGO,1993
1,ssp5,86.4149357433681,4.875,37,AGO,1993
1,ssp1,81.8205207043707,4.375,36,AGO,1994
1,ssp2,81.8205207043707,4.375,36,AGO,1994
1,ssp3,81.8205207043707,4.375,36,AGO,1994
1,ssp5,81.8205207043707,4.375,36,AGO,1994
1,ssp1,79.7126120476765,3,37,AGO,1995
1,ssp2,79.7126120476765,3,37,AGO,1995
1,ssp3,79.7126120476765,3,37,AGO,1995
1,ssp5,79.7126120476765,3,37,AGO,1995
1,ssp1,82.9158533095025,4,37.125,AGO,1996
1,ssp2,82.9158533095025,4,37.125,AGO,1996
1,ssp3,82.9158533095025,4,37.125,AGO,1996
1,ssp5,82.9158533095025,4,37.125,AGO,1996
1,ssp1,89.7301637503555,5,36,AGO,1997
1,ssp2,89.7301637503555,5,36,AGO,1997
1,ssp3,89.7301637503555,5,36,AGO,1997
1,ssp5,89.7301637503555,5,36,AGO,1997
1,ssp1,85.9628820277015,6,37,AGO,1998
1,ssp2,85.9628820277015,6,37,AGO,1998
1,ssp3,85.9628820277015,6,37,AGO,1998
1,ssp5,85.9628820277015,6,37,AGO,1998
1,ssp1,88.2844993306293,5,35.8125,AGO,1999
1,ssp2,88.2844993306293,5,35.8125,AGO,1999
1,ssp3,88.2844993306293,5,35.8125,AGO,1999
1,ssp5,88.2844993306293,5,35.8125,AGO,1999
1,ssp1,88.1028204364636,5,37,AGO,2000
1,ssp2,88.1028204364636,5,37,AGO,2000
1,ssp3,88.1028204364636,5,37,AGO,2000
1,ssp5,88.1028204364636,5,37,AGO,2000
1,ssp1,87.6205375223129,4,36,AGO,2001
1,ssp2,87.6205375223129,4,36,AGO,2001
1,ssp3,87.6205375223129,4,36,AGO,2001
1,ssp5,87.6205375223129,4,36,AGO,2001
1,ssp1,90.2226847952897,6,35.3125,AGO,2002
1,ssp2,90.2226847952897,6,35.3125,AGO,2002
1,ssp3,90.2226847952897,6,35.3125,AGO,2002
1,ssp5,90.2226847952897,6,35.3125,AGO,2002
0,ssp1,85.4750311202136,4.375,36.25,AGO,2003
0,ssp2,85.4750311202136,4.375,36.25,AGO,2003
0,ssp3,85.4750311202136,4.375,36.25,AGO,2003
0,ssp5,85.4750311202136,4.375,36.25,AGO,2003
1,ssp1,88.4747270511623,4,36.6875,AGO,2004
1,ssp2,88.4747270511623,4,36.6875,AGO,2004
1,ssp3,88.4747270511623,4,36.6875,AGO,2004
1,ssp5,88.4747270511623,4,36.6875,AGO,2004
0,ssp1,84.8671325071333,5.5,38.875,AGO,2005
0,ssp2,84.8671325071333,5.5,38.875,AGO,2005
0,ssp3,84.8671325071333,5.5,38.875,AGO,2005
0,ssp5,84.8671325071333,5.5,38.875,AGO,2005
0,ssp1,90.2981741466838,4,35.9375,AGO,2006
0,ssp2,90.2981741466838,4,35.9375,AGO,2006
0,ssp3,90.2981741466838,4,35.9375,AGO,2006
0,ssp5,90.2981741466838,4,35.9375,AGO,2006
1,ssp1,87.4018650043636,4,35.8125,AGO,2007
1,ssp2,87.4018650043636,4,35.8125,AGO,2007
1,ssp3,87.4018650043636,4,35.8125,AGO,2007
1,ssp5,87.4018650043636,4,35.8125,AGO,2007
0,ssp1,88.5879378604287,4,36.3125,AGO,2008
0,ssp2,88.5879378604287,4,36.3125,AGO,2008
0,ssp3,88.5879378604287,4,36.3125,AGO,2008
0,ssp5,88.5879378604287,4,36.3125,AGO,2008
1,ssp1,89.0722305477609,4,36.3125,AGO,2009
1,ssp2,89.0722305477609,4,36.3125,AGO,2009
1,ssp3,89.0722305477609,4,36.3125,AGO,2009
1,ssp5,89.0722305477609,4,36.3125,AGO,2009
0,ssp1,86.9279656679349,6,37,AGO,2010
0,ssp2,86.9279656679349,6,37,AGO,2010
0,ssp3,86.9279656679349,6,37,AGO,2010
0,ssp5,86.9279656679349,6,37,AGO,2010
0,ssp1,88.1372540478388,4,35.875,AGO,2011
0,ssp2,88.1372540478388,4,35.875,AGO,2011
0,ssp3,88.1372540478388,4,35.875,AGO,2011
0,ssp5,88.1372540478388,4,35.875,AGO,2011
0,ssp1,89.5841546649358,4,36,AGO,2012
0,ssp2,89.5841546649358,4,36,AGO,2012
0,ssp3,89.5841546649358,4,36,AGO,2012
0,ssp5,89.5841546649358,4,36,AGO,2012
0,ssp1,86.6839814110085,4,35.9375,AGO,2013
