conflict,gdpgrowth,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,iso3,year
1,-0.0662088128556989,28.6447860277616,31.7564950209398,3.95129340611971,33.9357904874362,18.5048904345586,2.07981558275911,14.7311034972851,15.1963914907896,30.1163929572472,11.114188340994,8.53155719683721,5.49919771781335,14.75,14.75,17.3125,18.5625,21.25,24.1875,23.625,22.6875,22.9375,18.8125,16.5625,13.75,30.1875,29.4375,32.4375,33,37,39.75,40.4375,39.9375,37.875,35,32.6875,29.875,DJI,1993
1,-0.00937342458609211,1.27348964581123,1.94298175848447,6.0243752186115,9.97172090090238,5.80711192901318,2.31930175211567,32.9756081067599,40.7373299965492,20.8549093613258,1.37083333088801,57.4724474686843,5.21445562014213,14.5,15.4375,16.3125,19.9375,21.9375,24.75,24.0625,23.1875,22.0625,18.125,15.9375,14.8125,30.25,30.4375,31.9375,34.75,37.9375,40.25,40.5625,39.875,37.4375,34.75,32,31.1875,DJI,1994
0,-0.0348826125051319,1.63741813806387,9.15632052054772,15.1904999806331,24.7241297648503,5.39560354489547,2.4097021544782,38.6597904058603,35.8099615390484,11.7426439945514,8.40576528769273,11.0790838314937,22.3801149918483,14.5,15.5,16.5,19.375,22.0625,23.5625,23.9375,23.25,22.875,19,16.4375,15.75,30.125,30.25,32.4375,33.9375,37.9375,39.6875,40.5,40.0833320617676,38.4375,35.5625,32.5625,31.5,DJI,1995
0,-0.0411549878005086,17.2014251195467,4.2561573101924,15.8274822675265,13.5079486993643,25.0768382219168,4.22968691002864,22.3056943159837,27.564561682481,10.3113446455735,2.26464496300771,25.5885384266193,2.32751627885378,15.4375,15.75,17.75,20.25,21.4375,23.5625,24,23.0625,23.125,18.6875,15.75,14.25,30.4375,31.625,31.9375,34.75,37,39,40.75,40.0833320617676,38.5625,35.4375,32.3125,31.4375,DJI,1996
0,-0.00745872199178456,20.8396104372465,1.52985010055395,21.8067770737868,11.9448002998645,3.38547139167786,5.99202268009002,20.397673533513,18.2885073698484,5.60916962440197,14.420464515686,34.7151602671697,9.91560007792253,14.9375,14.75,17.1875,18.5625,21.3125,24.1875,24.1875,23.5625,23.125,18.625,16.6875,14.625,30.5,29.8125,32.9375,33.5625,37.9375,40.5625,41.375,40.5,38.625,34.875,32.5,31.75,DJI,1997
0,0.000993785530716454,45.5133949279785,14.0286223264841,17.902195754418,6.91118491796347,7.84559719195733,2.71074310506766,26.0955434138958,45.7929799153255,8.46971253615159,18.0249851887043,16.2553432171161,1.12209122914534,15.25,17,17,19.5,22.3125,25.0625,24.0625,23.0625,22.1875,18.6875,15.1875,13.625,30.9375,30.5625,33.4375,36.5,38.75,42.25,41.25,40.1875,38.6875,35.375,33.375,31.875,DJI,1998
1,0.0217900619972708,8.95818201211783,3.23738657877995,15.5991197806138,2.69698422963803,2.23384712475997,1.58760650169391,28.8794148445129,58.0164019511296,66.7288867657001,32.4847436318031,33.6986235251794,2.04014989229349,13.5,14.4375,16.6875,18.5,20.9375,24.125,23.5625,22.0625,22.1875,17.875,14.625,14.5,31.4375,32.9375,31.9375,35.9375,39.3125,40.5625,40.375,39.1875,37.6875,33.8125,32.8125,31.4375,DJI,1999
0,0.00416213963968539,1.51050394406685,1.52985010055395,7.14178649095389,2.50810009516202,23.1205038877634,1.86755522271762,9.3224027963785,83.0635061410757,22.5193161230821,11.5242826021635,29.1473524607145,28.485723898961,13.5625,14.6875,16.5,19.4375,21.25,24.4375,24.5,23.0625,22.5625,18,16.625,14.25,30.5625,31.875,32.125,34.9375,38.6875,41.375,41.0625,40.1875,38.4375,34.8125,33.4375,31.3125,DJI,2000
0,0.0204776437491127,11.928762281858,6.32674653163323,18.0508229989272,9.39588856330285,7.92898665574881,3.85641371951653,30.1275013630207,53.3847740320059,19.504669204125,6.11811440907992,10.9040025270902,8.34656358315394,14.5,14.6875,16.875,20.375,21.375,24,23.6875,22.5625,22.25,18.375,15.625,14.6875,30.3125,31.25,32.5625,35.9375,38,39.6875,41.375,39.9375,38.625,36.125,32.75,32.4375,DJI,2001
0,0.0261856239792907,20.0626927449153,6.32251575910128,5.57056115590609,15.0981784600478,6.11995616142566,2.73899311343065,18.3183106569143,33.482795715332,17.9975448975196,6.69543246489305,8.23027517795563,15.1237755848811,13.6875,16.3125,16.75,19.9375,22.8125,24.875,24.6875,23.1875,22.5625,18,17.1875,15.625,30.125,31.375,33.1875,35.5,39.375,41.6875,42.25,41.25,39,36.1875,33.5625,31.8125,DJI,2002
0,0.031999593275085,11.291230737246,8.83291769761306,9.64363759847788,13.261333832374,3.50134073770963,7.990181897466,34.5865384321946,25.4806148749131,18.4341528525719,3.46621695940311,8.80034419389872,14.8754516674922,15.25,16.4375,17.5,19.3125,21.8125,24.5625,23.6875,23.5,22.25,18.1875,16.1875,14.75,31.0625,32,33.3125,35.9375,40.1875,40.6875,40.4375,40.375,37.6875,35.5625,33.375,31.25,DJI,2003
0,0.0382647608788852,22.1374227303725,13.9309555787307,9.52424552624042,20.6287001389724,3.70155622042142,3.14735208360048,21.0309097583477,30.8994432816139,15.8711903425363,16.3662110548753,23.2312430675213,7.68281019284175,15.6875,15.25,16.375,19.3125,21.625,23.75,24.25,23.6875,22.5625,18.3125,16.1875,15,30.75,31.25,33.5625,34.5625,40,40.5,41.25,40.6875,38.5625,34.875,33.3125,31.6875,DJI,2004
0,0.0316960115600579,8.56663068257845,7.01959963211646,12.5726498897259,11.8891488808852,7.01982049208421,5.11817650095775,27.7670732058012,30.7690828616803,18.1471547346849,3.98105324965257,15.3451291707846,4.79080374791072,14.25,16.5,17.75,19.6875,21.8125,23.6875,23.9375,23.5625,22.875,18.875,15.9375,14.75,30.6875,33.4375,33.5,35.125,38.1875,40.5,40.6875,40.9375,38.6875,35.5625,33.3125,31.3125,DJI,2005
0,0.0479986468267166,9.59799555631784,7.05381853030278,15.3531603299654,21.0257982840905,6.01845415738913,2.41279042970676,28.0122384804946,36.2185487673833,19.5542795548072,6.88065139330351,8.3824645290008,47.4438972473145,15.3125,16.75,17.25,18.9375,21.625,24.5625,24.6875,22.5625,22.5625,19.125,16.5,14.5625,31.1875,31.9375,33.125,34.5,38.5,40.6875,41.4375,40.375,38.4375,35.75,32.8125,30.5625,DJI,2006
0,0.0510006138735422,10.3456962732168,12.6817761347844,8.0813969538762,12.1556400078994,4.86619723943564,6.73952518208669,31.5650433907142,26.6777347271259,23.7568713921767,7.4236839221074,10.3677816097553,4.79080374791072,14.375,16.1875,17.25,19.375,22.1875,24,23.6875,22.6875,22.6875,17.6875,16.5625,14.625,29.9375,31.25,33.6875,34.9375,38.9375,40.5625,39.75,40.375,38.5625,36,32.75,31.25,DJI,2007
0,0.0351073487184239,10.0104235869188,6.30059267924382,6.09856607363774,7.16184662305392,14.0279028709118,2.99661587442343,25.1719506263733,31.9534064439627,13.7957342294546,4.96246893222515,29.4739950326773,4.79638067300503,14.1875,13.75,16.3125,18.875,21.5,24.125,24.0625,23.25,22.5625,18.8125,16,14.4375,31.625,31.4375,31.9375,35.3125,38.5,39.75,40.9375,41.5,39,35.5,32.4375,32.0625,DJI,2008
0,0.0892464368211172,18.920149399684,8.82218891290518,7.63204243366535,11.2659358684833,4.79264347920051,5.59164299323009,24.1898426569425,29.2856434455285,11.5299368821658,9.20551339296194,22.8364053872915,11.0043643657978,14.9375,16.1875,18.25,19.875,22.375,25.125,24.5,23.6875,23.8125,18.875,16.9375,16.25,30.625,31.625,32.8125,36.5,39.6875,42.4375,40.9375,41.1875,39.6875,36,33.375,31.75,DJI,2009
0,0.0201217514603107,5.3877499800462,13.9742248094999,18.5997065544128,17.2258807255672,7.93783281399654,3.68928301815803,24.194265798422,31.7147015791673,17.0656075330881,6.49660304142879,17.2797228593093,16.0491513949174,15.3125,17.3125,17.4375,19.6875,21.9375,24.5625,23.6875,23.0625,22.6875,18.8125,17.0625,15.875,31.1875,31.5625,32.6875,35.4375,38.5,40.6875,40.5,39.9375,38.4375,35.5625,33.5,32.3125,DJI,2010
0,0.0509554140127389,11.928762281858,6.32818884299352,11.8268234766447,17.2726114859948,7.93783281399654,3.68995609948268,24.194265798422,39.417735011761,17.085126722776,3.09627957068957,26.7143090614906,9.47568247501667,14.375,16.3125,16.4375,19.5,21.4375,25.125,24.5,23.6875,23.25,18.1875,17.5625,15.25,30.25,31.5,32.5,35.9375,38,41.5625,41.125,40.6875,38.375,35.375,33.5625,31.5,DJI,2011
0,0.0484848484848486,11.928762281858,13.9437439991878,11.8416311924274,17.2403038171621,7.93783281399654,3.68928301815803,24.194265798422,31.7147015791673,14.8327800530654,6.49660304142879,8.23027517795563,6.57950838345748,14.6875,15.75,17.1875,19.3125,22.5,24.0625,24.25,23.25,22.6875,19,16.375,14.8125,30.5,31.0625,32.75,34.5625,39,40.5625,40.9375,40.1875,39.5625,35.75,33.875,32.5,DJI,2012
0,0.046242774566474,19.3167929135836,6.29674652539767,18.2101680608896,15.3295976271996,23.6685705661774,2.10526627542881,28.6101010689369,31.7150861593393,12.8948959277226,17.7369753397428,37.4949781858004,4.79080374791072,15.375,16.5,17.5,19.875,22.0625,24.5,24.875,23.4375,22.8125,19,17,13.6875,31.75,31.9375,34.1875,35.9375,39.9375,41.5625,41.5,40.1875,39.5625,35.875,33.375,31.3125,DJI,2013
0,0.0620342035391158,49.3635860819673,42.692841484823,31.9147670483896,44.0890185311117,37.8047623613873,38.6247876621623,134.258940176902,81.8293655297275,79.0603864612498,97.0829497406923,65.9042335641231,73.6140274080596,-6.375,-3.5,-0.75,2,5.25,10,10,9.5,10,8,1,-4,3.125,6.625,9,13.0625,15.9375,21.375,19.875,19.5625,19,14.5625,8,3.70000004768372,DNK,1961
0,0.0548265764817779,70.3050405150319,52.493246217654,31.3145609434071,41.0753078296972,79.0939122801687,44.1477987428592,67.6452116904852,133.55681325233,66.1648162055937,42.7639236122754,39.1078097871445,37.7838930203679,-4.375,-5.75,-6.375,1.1875,4,7.75,9,9,7,6,1,-5,5,5,4,11,13.875,19.0625,19.375,18.5,16.4375,13,7,2.90000009536743,DNK,1962
0,0.00646712486063072,8.33871064779584,19.0631641748125,36.2245851934212,39.3253846721076,59.94601783425,52.4239799597744,65.4563286580753,159.201260022339,52.0734338883167,76.01216827851,141.000174330028,14.2341702874638,-12.6875,-11.8125,-5.75,0,5.86666679382324,9,10,10,8,5,3,-4.76923084259033,-1,-0.6875,3.9375,10,16.3125,21,21.9375,20.5625,17.1875,12.4375,10,3,DNK,1963
0,0.0896540381763151,30.7733763993554,21.5275244569574,16.5648376215169,33.9402090817562,40.7446077944383,86.605351967873,80.1347722884412,62.6691219346206,62.6705890868355,68.6851555329024,50.0120994584243,76.5814768746176,-5.6875,-6.875,-5.75,2,6,8.8125,10,9.4375,7.9375,3.3125,2,-2,4,4,3,12,16.875,20.375,20.125,20,17.5,12,9,5,DNK,1964
0,0.0442094907091804,73.0342032633114,18.1126648776009,27.1699883988999,66.1418428871253,52.6041085157272,41.903190981165,111.509186380411,63.8180465698242,83.4818748343144,28.672699265214,78.3869851075529,115.420795391558,-4.75,-7.75,-5.375,1,4,9,9,9,9,5,-2,-4,4.375,4,5.5,10,14.125,20,18.8125,19.9375,18,13.1875,5,4,DNK,1965
0,0.0262154080622368,41.9899090615465,69.6375395156795,47.2437887478284,61.9273979448965,48.783284019503,70.4972503727598,71.2183010281412,96.68332287375,52.3472580479962,85.5445833983851,94.8346230175362,104.227971875105,-8.75,-9.125,-3,-1.9375,5,10,10,9,8,5,0.875,-2,1,2,6,8,17,21.375,20.9375,20,17,13,7,5,DNK,1966
0,0.0326976720976495,63.6943578761023,58.4342252051882,53.4654688200726,51.3164854254334,59.9020144745004,34.7231360750649,59.3136679358748,87.5739676512362,91.6500977282872,148.399617109176,66.4595750145646,74.2657562550557,-6.375,-4.625,-0.625,1,5.3125,8,11,11,9,7,2.9375,-3.23076915740967,3.57142853736877,5.875,8.375,10,16.375,19.8125,22.375,21.0625,18,14,9,5,DNK,1967
0,0.0395725322998624,61.6079394459213,27.7844531750986,43.8953608484227,36.5288906465784,56.9668823700606,70.8957743665179,103.561258176877,59.9458693475682,101.144172570225,91.945471260169,92.4599237237365,34.421129668731,-7.375,-6.875,-2.25,2,4,10,10,11,9,5,1,-3,3,3.1875,7.375,13,15,22.125,20.9375,22.875,18,13,7.19999980926514,2.5,DNK,1968
0,0.0625229333985644,64.9275161350234,45.3228625105174,10.0814837201982,49.1640765472543,94.5182599407409,46.4334564863868,52.1572533963576,55.1478106453695,24.4747160964769,28.2061951191129,157.069322021222,25.3424115365155,-5.6875,-9.1875,-6.5625,0,4.93333339691162,9,11,11,9,6,0,-6,3,1.0625,3.5625,10.125,14.375,21.375,22.75,23.5625,19,14,8,1,DNK,1969
0,0.0187569620634211,25.8568821812904,47.4164946232743,62.9182079135093,84.4418085941429,28.0700081673815,34.1914048583722,86.0579223796534,41.446644778927,93.7344940251035,102.103937795745,122.139266836797,38.516753315414,-9.125,-10.8125,-5,-1,5,10,10,10,7.75,5,1,-1.07692313194275,0.0769230797886848,0.4375,3.5625,7.625,16,23.375,20.375,21.9375,17,13,8.8125,5.07692289352417,DNK,1970
0,0.0283951498180521,42.8325238043658,31.5658126470869,41.5991439819336,24.1827367201384,42.7648191738538,58.7761780571017,59.8870818911704,78.9214825937165,48.1073666355641,61.4535019674015,91.3049194106728,33.1295845375552,-5.6875,-4.5625,-5,1,6,8,11,11,8,5,1,1,4,5.75,5,10.0625,17.5625,19.0625,22.375,21.9375,17,13.625,8,7.69999980926514,DNK,1971
0,0.0405525893011036,26.8897547701398,22.5124345623884,47.3413416981186,62.6464005335206,77.9415868341667,75.4207979046736,63.4459800556494,62.5444423364467,34.9075687637657,20.2928350391306,74.7158208691511,48.534552091181,-7.6875,-5.75,-2.9375,2,5.6875,9,12,10,6,3,2,0.875,1,3.1875,7,10.75,16,19.375,23.125,21,16,12.125,8.3125,7,DNK,1972
0,0.035757446369385,30.3565358092345,43.4365409556377,27.8470718850394,50.9270687185132,50.8143351477103,29.6436535503731,74.6238009244076,49.4908206432163,84.7375869259814,37.3831871671226,89.7960243879981,59.513519941993,-4.4375,-3.9375,-1.25,0.5,5.25,9,12,10,8,2,-0.9375,-2.23076915740967,4.6875,6,9,10,16,21.375,23.125,22,17.0625,11,7,4.5,DNK,1973
0,-0.00758025074354332,71.995321855013,40.3458250561497,20.3948641437318,7.03866152036855,22.5305610746785,36.833427756641,92.9446039650062,50.8569076767295,107.991874203662,87.1201998993051,97.9708885225615,104.438031045152,-2.75,-3.5,-2.5625,2,5,8,10,10,9,3,2,1,5.85714292526245,6.625,7.875,13.1875,16,20.0625,19.125,21.125,17,10,8,8,DNK,1974
0,-0.0103726887476361,80.3255113102336,11.9663362196075,29.6072139494409,60.3516211284588,30.9767547001655,16.6274377593667,46.0846414770691,35.9281468780256,70.533258560901,46.7068735049006,63.5609328224935,36.259022978754,-1.3125,-5.625,-3,1,5,8,11,13,9.0625,5,1,0,8,5.75,6.5,9.6875,16.0625,20.6875,22.9375,25,19.3333339691162,12,8,8,DNK,1975
0,0.060137734591021,69.0963790959043,14.3093194429455,16.4143909282439,24.7765200619022,59.3254143710812,14.4127610251627,29.3688846309809,20.1042400122712,46.2930357609696,97.4064410131889,73.4489941249078,54.9101550220932,-6.375,-6.5,-5.8125,0.25,5.25,9,12,10,7,5,2,-4,4.07692289352417,3.6875,4,10.3125,16.0625,21,24.0625,23.25,17,12,8.07692337036133,3.07692313194275,DNK,1976
0,0.0192482987357678,62.0672813055341,60.9644564026927,43.1211791140839,64.3271682477305,28.2642572222861,47.9529034364889,60.7489038557454,43.9058332402307,51.0332262342068,50.4561542871172,110.930708365379,59.4968191646199,-6.1875,-6.5625,-1.75,0,5,9,10,10,7,6.1875,2,-1,2.85714292526245,3.125,7,9,16.75,20.375,20.875,20.875,16.6875,14,8.692307472229,6,DNK,1977
0,0.0214789831637964,60.7582341959548,32.9972955679177,79.705864542032,18.315639737338,20.2688464709106,62.9603158844387,56.4334538504801,55.0511782404691,107.652985601466,37.9249771756676,57.9564297557389,54.9427170405572,-4.625,-8.625,-3,0,5.19999980926514,9,10,10,7.0625,6,4,-5,4.07692289352417,2,6,9.3125,17.125,20.375,19.5625,20.5625,15,13,10,2,DNK,1978
0,0.0375467391648891,38.3318851290854,20.1559703646811,63.9783270021365,52.4680758627699,67.7349444704506,47.705041165004,51.5457991816967,83.4707617207147,50.591854635738,44.2158626630071,123.004241059266,107.050619166296,-9.9375,-10.875,-4,1,5,9,9,10,8,4,1,-2,-0.142857149243355,0.875,4,9,15.75,20.0625,18.8125,20,17,12,7.8461537361145,5,DNK,1979
0,-0.0147252159715205,40.5554702987998,31.2262248501757,25.0349377849071,28.5520369198189,16.8042384872109,104.244241444338,102.09008808709,114.321422298579,53.5752165634745,134.389235598847,91.9434008618793,79.8798631659905,-8.1875,-7.6875,-4.75,1,4,9,11,10.875,9,4,0,-1,1.5,2.0625,4,11,16.125,20.375,20.875,20,18,12,7,5.69999980926514,DNK,1980
0,-0.00832197590584002,54.6331319686169,41.3225159051592,78.4959020491833,12.8461954685751,66.5009430488292,81.9233952469069,92.5976004702851,76.0423895381551,59.4168959523475,126.948952932726,101.405846722648,44.7045950991913,-6.6875,-6.0625,-2.625,0,7,9,11,10,9,4,1,-8,3.07692313194275,4,7,11,18.0625,18.875,20.375,20.875,18,11.625,8.0625,0.142857149243355,DNK,1981
0,0.0374977655450483,52.288837727559,18.9267098463656,41.163916117132,19.7712680096278,64.1397676426965,71.486461754009,33.6453165373577,103.203574250184,44.9775619997999,85.5284254540701,83.1841868535643,82.2830745385952,-10.3125,-7.5625,-2.375,1,5,9,11.625,11,9,6,3,-0.538461565971375,0.142857149243355,2.75,7,11,15.875,20.375,23.5,22.5,19,13,9.84615421295166,6,DNK,1982
0,0.0264528886558236,64.8988944941836,27.2426994880382,65.9897986154188,76.9604508559591,105.090597553826,28.8708461876079,18.4015409936209,12.8124769931187,111.423714011524,90.1605597238172,49.5769232475707,61.7761922517048,-1.6875,-7.75,-1.8125,2,6,9,11.6875,11,9,6,0.384615391492844,-2,8,3.875,6.875,10.9375,15,20.5,23.9375,23,17.25,13,8,5,DNK,1983
0,0.0414567445721602,93.1662561965091,30.6658259625087,26.2713163686924,20.0954942212084,38.488046253188,105.757911813106,42.0639790629113,47.1524295806885,105.29455455076,120.9751504235,69.7787710116145,43.6880818231935,-5.125,-6.0625,-4.5625,1,6,8.6875,10,11,7,7,3,-0.461538463830948,4.07692289352417,3.4375,4.6875,11.5,17,18.375,20.0625,22.1875,16,14,8.3125,5.09999990463257,DNK,1984
0,0.0394366256893703,47.2174422792099,17.2889507604771,54.2770318616613,63.4010679220437,29.6866942966445,54.7497582005841,90.1517825147113,97.8654876021357,76.8988729157673,34.5444608778401,72.1901773117131,132.525419112439,-12.125,-11.875,-4,0,5.93333339691162,8,11,10,7,6,-2,-2,-1,0,4,9,17,18.875,21.375,20.4375,16,14,5,6,DNK,1985
0,0.0481634678569692,74.7673373406537,5.6528475918995,52.6640484200015,29.9450638324918,53.526247540257,29.2497697101642,72.1047145368715,76.6893537955223,37.9580230958472,86.7705923579793,73.4998020123003,82.3477416632002,-7.75,-12.625,-4.375,-1,6,9,10,9,6,5,4,-1.23076927661896,2.14285707473755,-0.5625,5,9,16.625,20.875,21.375,20,15,13,10,5.2142858505249,DNK,1986
0,0.00213598283987116,25.3726178156971,31.717984571989,39.5653410571839,36.6471431060922,45.6483680905191,90.2025668426645,89.9339364014982,73.1365001825816,93.8611779601789,78.5970818351778,84.9563596013278,47.5120368597334,-12.375,-7.75,-7.6875,1,4,7.0625,10,9.3125,7,6,2,-1,-0.857142865657806,3,2.375,11.375,14.0625,16.8125,20.0625,18.9375,17,13,8,6,DNK,1987
0,-0.000905160624875845,114.214118499101,75.6996887599962,66.1174166110452,25.2107458237415,35.394377884435,30.7449839268631,153.177213284079,64.1150188691626,85.7845782333178,73.693897885826,40.9981499455006,56.4329730512758,-2.4375,-4.125,-3.625,0.866666674613953,6.4375,10,11,10,9,4,-1,-1,6.2857141494751,5.9375,5,11,18.125,21.125,21.625,20.875,17.9375,12,8,7,DNK,1988
0,0.00668826345361942,19.1325046473818,44.3176251276368,69.2870896302579,42.3996692297285,22.5400144184096,38.3507673730154,65.0879361230416,86.8602829634376,32.5449529983455,89.6865732577737,37.2790023820083,57.1646493248674,-1.125,-2,0.0625,2,6,9,11,10,8.1875,6,0.8125,-2,8,8,9.125,11,17.875,21.8125,22.9375,20.875,18.9375,14,8.8125,6,DNK,1989
0,0.0165728167589431,73.0381200569382,83.2895108169752,32.8186989649171,34.8405558459237,33.5488118756994,68.0148168408308,54.349730823173,75.1642012207293,131.445379691063,80.8028667433579,69.744310141633,58.3030315120844,-1.75,-1.375,0.25,3,6.3125,10,11,11,8,6,1,-1,7,9.0625,10,13,18.625,20.125,21.375,22.875,16,14,9,5.90000009536743,DNK,1990
0,0.0131260539042488,57.7464470761017,30.7340641103589,28.8457116630456,43.735897964674,28.1764434969988,99.977722757364,47.3614983128887,54.06431463348,61.4790621417787,51.6833662270476,93.0727888115486,50.0025336957285,-4.25,-7.75,-1.1875,2,4,7.0625,12,11.6875,9,5,2,-0.384615391492844,5.35714292526245,2.9375,8.5625,11.25,14.6875,17.0625,23.75,22,18.0625,13,8,7,DNK,1991
0,0.0197394140370761,39.1827455365095,36.1449499089319,65.6860686699208,63.3704289939782,28.7517010111666,4.20680439165222,57.6122978930821,117.994875731898,49.1578962547073,80.5458489446681,123.828785220953,42.6409088020161,-3.75,-3.125,-1.25,1.0625,7,11,12,11,9,2,1,-0.692307710647583,6.30000019073486,7,8,10.875,19,24.375,23.875,21.8125,17.8125,10,8.84615421295166,5.69999980926514,DNK,1992
0,-0.000497603542889074,88.5275861551833,29.2884296040678,16.4903607511725,22.0503681412071,35.3349843332184,32.6227674443323,113.056007647207,82.5465311533392,90.9722688535764,76.7039916893955,46.5320131359182,106.170972079167,-4.625,-5.5,-2.9375,2.375,7,8,10,9,7,3,-1,-1,5.92857122421265,5,7,13,19.1875,19.875,19.5,19,15,11,4.8125,5,DNK,1993
0,0.0558884001892422,87.0698362031208,40.8222144376567,83.1626239170844,37.2633270214556,32.9743279100999,63.2226838206017,13.4367054010154,107.302353281832,150.633888834024,63.4379108085141,62.7618583711944,91.3500742441595,-3.375,-7.8125,-2.125,2.625,5.5,8,13,11.5,8.0625,4,3,0.692307710647583,5.64285707473755,2.0625,7,12,16.5625,18.9375,26.375,22.75,16.6875,11.9375,10,7.07692289352417,DNK,1994
0,0.0294793854990732,90.7933493683778,67.6708433945292,52.2265266533062,45.6352119609522,51.7149666552892,53.6238526110997,32.8662836213992,28.5860825894728,96.9539104347065,45.9038924516015,56.3047762039905,23.3607841458955,-6.0625,-3.0625,-2.625,1.5,4.1875,9,12,12,9,7,-0.230769231915474,-5,4,7,6.5625,11,15.875,19.375,23.9375,24.875,17,15.4375,7.3125,2.07692313194275,DNK,1995
0,0.0268025243174246,6.87712722581855,31.7573314715864,9.13346079593053,13.9397601631066,77.9114289836311,27.1938266017406,40.9659000773287,56.1431017863392,57.4428078974777,66.650416099974,95.0781605601822,34.575819744061,-7.9375,-9.8125,-5.375,1,4,8,9.625,12,7,6,1,-5,1,0.875,3.625,12.4375,13.375,19,20.375,23.5625,16.0625,13,8,3,DNK,1996
0,0.0320665318159832,7.7896663211446,69.7954900847996,27.1971947092867,34.5582773757083,71.2091525982378,55.1868562657434,56.9546311505363,48.5386507255325,48.0103385990781,73.4269249388077,47.6535943976799,58.7587099034387,-8.125,-3.9375,-2.375,1,4.4375,9.0625,12,13,9,3,1,-1,2.28571438789368,6.0625,7.8125,10.0625,15,21.125,23.5,25.875,18.1428565979004,12,7,5,DNK,1997
0,0.022144548576215,60.022434742154,47.1139948112259,49.273355524939,68.9398105277524,34.9244138774954,80.2365118853524,106.742217035253,62.9613536949321,69.6414771837226,150.494720622705,55.8308102685495,57.8163944784664,-4.0625,-1.8125,-2.3125,2,6.25,9,10,10,9.125,5,-2,-2.92307686805725,6,8,8,11,17.875,19.875,19.875,19.9375,17,12,5,4,DNK,1998
0,0.0262157512474695,69.4073181807227,48.8081623126509,63.3501788781948,47.9972548423407,50.6272051406009,106.24059066445,55.4956322125611,100.001086059046,71.8881580451016,74.474134911795,38.475777883898,121.117652827578,-4.3125,-6.0625,-1.75,3,5,9,12,11,11,5.0625,2,-1.76923072338104,5.35714292526245,5,7.0625,12.75,16.375,19.875,23.9375,22.4375,21,13,9,5.9375,DNK,1999
0,0.0354929478419818,50.3810875692081,58.1935516160957,54.4060743110886,47.3493733221881,49.5220587488919,60.7859389833115,50.6800952469331,45.115126744872,69.2254232152849,83.4516472550421,95.1282318344444,65.2610536829085,-3.375,-3.125,-2,3.0625,7,9,10,10,8.125,7,4,0.538461565971375,6,6.9375,7.5625,13.4375,19.0625,19.9375,20.125,20.9375,17,14.6000003814697,10,6.35714292526245,DNK,2000
0,0.00652931060031525,43.689405416726,41.0212386626542,34.9213861620989,65.2463439646709,33.5817897534677,59.8926852639653,50.983407409406,94.0799596238034,126.981490303007,60.8356291807772,61.0502173460604,56.0905073436033,-4.5,-6.75,-4.625,1,5.5,8,12,11.9375,8.0625,8.25,1,-3.23076915740967,4.35714292526245,4.5625,5,10.5,17.875,18.875,23.9375,22.875,16.25,15.625,9,4,DNK,2001
0,0.00413016213250191,72.7186516037315,91.9000917361018,30.3359692209268,32.9894632740594,48.8884805507414,89.8017714340799,112.356384981344,80.7792123295207,38.5518255438416,115.678171280628,84.6691337880147,29.668953212034,-3.5625,-2.75,-1.75,2,7.5,10.375,12,13.6875,9.125,3,1,-4,6,8.0625,8.8125,12,18.125,21.375,22.875,25,20,11,7,2.5,DNK,2002
0,0.00369564890231114,42.7651717795835,11.481782276743,16.9806294052386,52.3601515855912,82.50334837099,63.8629462360824,82.7008194984796,40.3340403675521,47.2910082903031,54.3983621228918,59.7930242022731,59.7436212040324,-6.5625,-8.5625,-3,1.86666667461395,6,10,13,12,9,2,3,0,3.78571438789368,2.75,8,13,17.0625,22.375,23.9375,24,19,11,9,7,DNK,2003
0,0.0233015089154772,75.3752024245365,41.9338388893226,40.4320453922124,38.6479076418242,32.9612242080623,62.5471970717794,90.4550832822087,94.9022154255486,63.8582924773253,94.9950530580185,60.1974389890745,55.6237788220844,-6.75,-5.125,-2.375,3,6,9,10,12,9,5.9375,1,0,3,6,7.875,13.125,16.6875,19.25,20.875,23.75,18.6875,13,9,7,DNK,2004
0,0.0252541401235993,48.4115244165511,40.8296733496015,37.2878142508314,24.5855233720444,59.5669326782227,54.2377896534015,97.1270366390376,59.8932145245597,32.8198302027494,62.5227636902118,67.1184338745641,54.08712465671,-2.6875,-6.5625,-4.9375,2,5.4375,9,12,10,9,6,3,-1,6.57142877578735,3.9375,6,13,16.375,20.25,23.0625,20.875,19.9375,15.125,9.0625,5.5,DNK,2005
0,0.0349736708000633,24.6339449289019,43.9796059571622,40.0390794205563,46.2174292797694,71.9424497579812,27.0062862609077,32.4197420562286,158.331762714959,33.9600202781448,110.620352585428,91.2667741898303,80.4248512006113,-7.4375,-6.25,-6.375,1.86666667461395,6,10,13,12,11.5625,8,4,3.07692313194275,2.07692313194275,4,4,10.6875,16.9375,21.375,26.375,22.4375,21,16,11,9.5,DNK,2006
